,Weight
112,0.0174655847930778
113,3.4504622698759423e-06
114,3.4504620899327767e-06
115,3.450461909988816e-06
116,3.4504617300439844e-06
117,3.4504615500983896e-06
118,3.450461370151987e-06
119,3.4504611902047997e-06
120,0.008767045983512762
121,0.016421578708576082
122,3.4426231301508656e-06
123,3.4426228721812124e-06
124,0.005195170126515573
125,3.4426226142091506e-06
126,3.442622356234624e-06
127,3.4426220982575757e-06
128,3.442621840278132e-06
129,3.4426215822961892e-06
130,3.4426213243118095e-06
131,3.4426210663249585e-06
132,3.4426208083356546e-06
133,3.442620550343887e-06
134,3.4912156222940583e-06
135,3.4426202923495995e-06
136,0.03078732708956426
137,3.4509567502456392e-06
138,3.4509566093461685e-06
139,3.4509564684489513e-06
140,3.45095632755404e-06
141,3.450956186661412e-06
142,3.4509560457710844e-06
143,3.450955904883073e-06
144,3.450955763997355e-06
145,3.4509556231139405e-06
146,3.450955482232796e-06
147,0.03980638910009139
148,3.4509553413539604e-06
149,3.450955200477435e-06
150,3.4509550596031707e-06
151,3.450954918731187e-06
152,3.4509547778615014e-06
153,3.45095463699413e-06
154,3.450954496129058e-06
155,3.450954355266289e-06
156,3.4509542144058357e-06
157,3.450954073547652e-06
158,3.4509539326917255e-06
159,3.450953791838137e-06
160,0.022245462868674633
161,3.450953650986826e-06
162,3.4509535101377972e-06
163,3.4509533692916866e-06
164,3.450953228448527e-06
165,3.450953087608225e-06
166,3.4509529467709074e-06
167,3.450952805936445e-06
168,3.4509526651049133e-06
169,3.450952524276251e-06
170,3.450952383450581e-06
171,3.4509522426277868e-06
172,0.010463625586572012
173,3.450952101807894e-06
174,0.005793390894263996
175,3.4426200343540724e-06
176,3.4426198351088365e-06
177,3.442619635861884e-06
178,3.442619436613175e-06
179,3.442619237362701e-06
180,3.4426190381105205e-06
181,3.4426188388565555e-06
182,3.4426186396008935e-06
183,3.4426184403434463e-06
184,3.4426182410842894e-06
185,3.4426180418233533e-06
186,3.442617842560697e-06
187,3.4426176432962807e-06
188,3.4426174440301413e-06
189,3.4426172447622104e-06
190,3.4426170454925774e-06
191,3.4426168462212118e-06
192,3.4426166469480966e-06
193,3.4426164476731997e-06
194,3.4426162483965808e-06
195,0.04513964688960326
196,3.4426160491182415e-06
197,3.4426158498381273e-06
198,3.4426156505562767e-06
199,3.4426154512726715e-06
200,3.4426152519873484e-06
201,3.442615052700273e-06
202,3.4426148534114347e-06
203,3.442614654120869e-06
204,3.44261445482852e-06
205,3.4426142555344664e-06
206,0.02636502059727144
207,3.4426140562386524e-06
208,3.442613856941097e-06
209,3.442613657642125e-06
210,3.4426134583416785e-06
211,3.442613259039749e-06
212,3.442613059736353e-06
213,3.4426128604315374e-06
214,3.4426126611252677e-06
215,3.4426124618175503e-06
216,3.4426122625083414e-06
217,0.015953663747185078
218,3.4426120631977154e-06
219,3.4426118638856414e-06
220,3.44261166457209e-06
221,3.44261146525707e-06
222,3.4426112659406504e-06
223,3.4426110666227056e-06
224,3.4426108673033754e-06
225,3.442610667982565e-06
226,0.025548079082980915
227,3.442610468660278e-06
228,3.4426102693365636e-06
229,3.442610070011498e-06
230,3.442609870685113e-06
231,3.442609671357415e-06
232,3.44260947202836e-06
233,0.01286866596698962
234,3.4426092726979425e-06
235,3.442609073366202e-06
236,3.4426088740332262e-06
237,0.04578125408690951
238,3.451242826459338e-06
239,3.451242713465086e-06
240,3.4512426004704396e-06
241,3.451242487475301e-06
242,3.4512423744797144e-06
243,3.4512422614835935e-06
244,3.4512421484870512e-06
245,3.451242035490001e-06
246,3.4512419224925292e-06
247,3.4512418094945466e-06
248,3.451241696496116e-06
249,3.4512415834972255e-06
250,3.4512414704978724e-06
251,3.4512413574980334e-06
252,3.451241244497709e-06
253,3.4512411314969156e-06
254,3.451241018495648e-06
255,3.4512409054939474e-06
256,3.4512407924917423e-06
257,3.451240679489086e-06
258,3.451240566485929e-06
259,3.4512404534823944e-06
260,3.4512403404782732e-06
261,3.451240227473695e-06
262,3.451240114468724e-06
263,3.4512400014632646e-06
264,3.451239888457253e-06
265,9.99414246739576e-06
266,3.4512397754508533e-06
267,3.4512396624445743e-06
268,3.4512395494377753e-06
269,3.451239436430583e-06
270,3.4512393234228576e-06
271,3.451239210414725e-06
272,3.4512390974060713e-06
273,3.4512389843969485e-06
274,3.4512388713874034e-06
275,3.451238758377336e-06
276,3.45123864536682e-06
277,3.4512385323558065e-06
278,3.4512384193443894e-06
279,3.451238306332444e-06
280,3.4512381933200273e-06
281,3.451238080307116e-06
282,3.45123796729382e-06
283,3.4512378542799677e-06
284,3.4512377412657122e-06
285,3.4512376282509418e-06
286,3.4512375152357224e-06
287,3.4512374022199965e-06
288,3.4512372892038263e-06
289,3.4512371761871954e-06
290,3.451237063170074e-06
291,3.451236950152508e-06
292,3.451236837134429e-06
293,3.4512367241159206e-06
294,3.451236611096912e-06
295,3.4512364980774084e-06
296,3.4512363850574753e-06
297,3.4512362720370864e-06
298,3.4512361590161793e-06
299,3.451236045994864e-06
300,3.451235932973009e-06
301,3.4512358199507383e-06
302,3.451235706927946e-06
303,3.451235593904734e-06
304,3.451235480880987e-06
305,3.451235367856825e-06
306,3.451235254832157e-06
307,3.45123514180704e-06
308,3.4512350287814625e-06
309,3.4512349157553846e-06
310,3.451234802728837e-06
311,3.4512346897018155e-06
312,3.451234576674315e-06
313,3.4512344636463605e-06
314,0.009883904863882602
315,3.4512343506179554e-06
316,3.4512342375890543e-06
317,3.451234124559625e-06
318,3.4512340115297034e-06
319,3.451233898499252e-06
320,3.451233785468319e-06
321,3.4512336724368173e-06
322,3.4512335594048288e-06
323,3.451233446372298e-06
324,3.451233333339263e-06
325,3.4512332203057377e-06
326,3.4512331072716647e-06
327,3.4512329942370605e-06
328,3.4512328812019503e-06
329,3.4512327681663356e-06
330,3.4512326551302043e-06
331,3.4512325420935643e-06
332,3.4512324290563907e-06
333,3.4512323160186894e-06
334,0.04010290617508383
335,3.4512322029805196e-06
336,0.00843019493349429
337,3.4512320899417866e-06
338,3.4512319769025378e-06
339,3.4512318638627994e-06
340,3.4512317508225222e-06
341,3.451231637781754e-06
342,3.451231524740442e-06
343,3.4512314116986563e-06
344,3.451231298656281e-06
345,3.4512311856134433e-06
346,3.451231072570044e-06
347,3.4512309595261725e-06
348,3.451230846481791e-06
349,3.4512307334368455e-06
350,3.4512306203914247e-06
351,0.06736387291552323
352,3.4541536968722865e-06
353,3.454153676325179e-06
354,3.4541536557785224e-06
355,3.4541536352322932e-06
356,3.454153614686477e-06
357,3.4541535941410538e-06
358,3.4541535735960994e-06
359,3.454153553051567e-06
360,3.45415353250744e-06
361,3.45415351196376e-06
362,3.454153491420533e-06
363,3.454153470877695e-06
364,3.4541534503353e-06
365,3.454153429793305e-06
366,3.4541534092517913e-06
367,3.454153388710666e-06
368,3.4541533681700094e-06
369,3.4541533476297175e-06
370,3.4541533270898673e-06
371,3.4541533065504635e-06
372,3.454153286011519e-06
373,3.454153265472915e-06
374,3.4541532449348043e-06
375,0.009136242685274368
376,3.451346455750713e-06
377,3.451346408063069e-06
378,3.4513463603762274e-06
379,3.4513463126901952e-06
380,3.451346265004905e-06
381,3.451346217320377e-06
382,3.4513461696366744e-06
383,3.4513461219537585e-06
384,3.4513460742715727e-06
385,3.451346026590192e-06
386,3.4513459789095715e-06
387,3.451345931229745e-06
388,3.4513458835506718e-06
389,3.45134583587238e-06
390,3.4513457881949103e-06
391,3.4513457405182247e-06
392,0.006685134133339718
393,3.4513456928423087e-06
394,0.03831657341993996
395,3.451345655651883e-06
396,0.012621144994822347
397,3.451345618463288e-06
398,3.451345581276676e-06
399,3.4513455440909907e-06
400,3.4513455069063253e-06
401,3.4513454697227618e-06
402,3.4513454325401613e-06
403,3.4513453953585803e-06
404,3.451345358177994e-06
405,3.4513453209984184e-06
406,3.4513452838198978e-06
407,3.4513452466423406e-06
408,3.4513452094658523e-06
409,3.451345172290349e-06
410,3.4513451351158405e-06
411,3.4513450979423694e-06
412,3.451345060769915e-06
413,3.451345023598486e-06
414,3.451344986428076e-06
415,3.451344949258639e-06
416,3.451344912090257e-06
417,3.4513448749228837e-06
418,3.451344837756526e-06
419,3.4513448005911555e-06
420,3.451344763426852e-06
421,3.451344726263521e-06
422,3.451344689101188e-06
423,3.4513446519399217e-06
424,3.451344614779635e-06
425,3.451344577620379e-06
426,3.4513445404621214e-06
427,0.07683196173822378
428,3.4513445033048692e-06
429,3.4513444661486776e-06
430,3.4513444289939827e-06
431,3.4513443918407997e-06
432,3.4513443546891575e-06
433,3.4513443175390183e-06
434,3.4513442803904322e-06
435,3.4513442432433436e-06
436,3.451344206097756e-06
437,3.4513441689537252e-06
438,3.451344131811195e-06
439,3.4513440946701885e-06
440,3.4513440575307376e-06
441,3.4513440203927653e-06
442,3.4513439832562824e-06
443,3.4513439461213856e-06
444,3.4513439089879758e-06
445,3.451343871856085e-06
446,3.4513438347257292e-06
447,3.451343797596921e-06
448,0.005316424035617593
449,0.004077592982277253
450,3.4513437604695885e-06
451,3.451343723167017e-06
452,3.4513436858660152e-06
453,3.45134364856646e-06
454,3.4513436112684987e-06
455,3.451343573972043e-06
456,3.4513435366771345e-06
457,3.4513434993837655e-06
458,3.4513434620919126e-06
459,3.4513434248016335e-06
460,3.451343387512864e-06
461,3.4513433502256295e-06
462,3.4513433129399638e-06
463,3.451343275655789e-06
464,3.4513432383731725e-06
465,3.451343201092073e-06
466,0.0368289479265287
467,3.4513431638125188e-06
468,3.451343126534485e-06
469,3.4513430892580124e-06
470,0.004189508017487482
471,3.451343051983036e-06
472,3.4513429950537935e-06
473,3.4513429381257344e-06
474,3.4513428811988095e-06
475,3.4513428242730167e-06
476,0.10245890265064765
477,3.451342767348355e-06
478,3.4513427104248082e-06
479,0.04389602447907325
480,3.45134265350243e-06
481,3.451342645744624e-06
482,3.4513426379889722e-06
483,3.451342630235412e-06
484,0.015650854001335188
485,3.4513426224840003e-06
486,3.451342614734694e-06
487,3.4513426069875287e-06
488,3.4513425992424678e-06
489,3.4513425914995173e-06
490,3.4513425837587343e-06
491,3.4513425760200507e-06
492,3.4513425682834813e-06
493,3.451342560549076e-06
494,0.025768431699576263
495,3.449739572707941e-06
496,3.449739566078741e-06
497,3.449739559451788e-06
498,3.449739552827213e-06
499,3.4497395462048815e-06
500,3.449739539584908e-06
501,0.001470674486340941
502,3.4497395329672193e-06
503,3.449739526351837e-06
504,3.4497395197387826e-06
505,3.44973951312799e-06
506,3.4497395065195502e-06
507,3.4497394999134306e-06
508,3.449739493309563e-06
509,3.4497394867080845e-06
510,3.4497394801088398e-06
511,3.449739473511938e-06
512,3.449739466917339e-06
