,Weight
80,3.5716856953699826e-06
81,3.571685051380735e-06
82,0.008913209266414207
83,3.5818407652523473e-06
84,3.581840222840521e-06
85,3.5818396804366337e-06
86,3.58183913804062e-06
87,0.05064159972407935
88,3.5818385956525598e-06
89,3.5818382997577255e-06
90,3.5818380038757123e-06
91,3.5818377080065193e-06
92,3.5818374363676885e-06
93,3.5818371647406967e-06
94,3.581836893125656e-06
95,3.581836621522454e-06
96,3.5818363499311422e-06
97,3.5818360783517334e-06
98,0.04019912140781208
99,0.027701471270445657
100,3.5903681753453203e-06
101,3.5903679426508473e-06
102,3.5903677099709747e-06
103,3.5903674773055862e-06
104,3.5903672446548117e-06
105,3.5903670120185413e-06
106,3.5903667793968466e-06
107,3.5903665467896947e-06
108,3.590366314197078e-06
109,3.5903660816190397e-06
110,3.590365849055511e-06
111,3.590365616506558e-06
112,3.5903653839721366e-06
113,3.5903651514523506e-06
114,3.59036491894703e-06
115,3.590364686456271e-06
116,3.5903644539801256e-06
117,3.5903642215184702e-06
118,3.5903639890714177e-06
119,3.5903637566388778e-06
120,3.5903635242209013e-06
121,3.590363291817529e-06
122,3.59036305942861e-06
123,3.5903628270542964e-06
124,0.09309435965081393
125,3.6003475968585542e-06
126,0.007132489169814423
127,3.6003474633337936e-06
128,3.6003473298271655e-06
129,3.6003471963388434e-06
130,3.600347062868813e-06
131,3.600346929417072e-06
132,3.600346795983621e-06
133,3.600346662568521e-06
134,3.6003465291716197e-06
135,3.600346395793063e-06
136,0.005461875162642893
137,3.6003462624327656e-06
138,3.6003461290907757e-06
139,3.600345995766333e-06
140,3.6003458624592704e-06
141,3.6003457291697507e-06
142,3.600345595897755e-06
143,0.03946909225029195
144,3.600345462643215e-06
145,3.6003453294061503e-06
146,3.6003451961866023e-06
147,3.6003450629845054e-06
148,3.6003449297999492e-06
149,3.600344796632886e-06
150,3.6003446634832437e-06
151,3.6003445303511646e-06
152,3.60034439723654e-06
153,3.600344264139429e-06
154,3.6003441310597694e-06
155,3.6003439979976544e-06
156,3.600343864952983e-06
157,3.60034373192586e-06
158,3.600343598916168e-06
159,3.600343465923995e-06
160,0.07273283789966742
161,3.6004674178524954e-06
162,3.6004672463742154e-06
163,3.6004670749146324e-06
164,3.6004669034739077e-06
165,3.600466732051974e-06
166,3.600466560648803e-06
167,3.600466389264474e-06
168,3.60046621789888e-06
169,3.6004660465520964e-06
170,3.6004658752241042e-06
171,3.6004657039149284e-06
172,3.6004655326245123e-06
173,3.600465361352915e-06
174,3.6004651901001327e-06
175,3.6004650188660633e-06
176,3.600464847650853e-06
177,3.600464676454459e-06
178,3.6004645052768197e-06
179,3.600464334118055e-06
180,3.60046416297797e-06
181,3.60046399185675e-06
182,3.6004638207542957e-06
183,3.6004636496706704e-06
184,3.600463478605819e-06
185,3.600463307559791e-06
186,3.6004631365325213e-06
187,3.600462983076016e-06
188,3.6004628296360665e-06
189,3.600462676212649e-06
190,3.600462522805772e-06
191,3.6004623694154754e-06
192,3.6004622160417022e-06
193,3.600462062684502e-06
194,3.600461909343803e-06
195,3.6004617560197e-06
196,3.600461602712147e-06
197,3.6004614494211235e-06
198,3.600461296146691e-06
199,3.6004611428887323e-06
200,3.6004609896473554e-06
201,3.6004608364225495e-06
202,3.6004606832143365e-06
203,0.034872530907443924
204,3.600460530022619e-06
205,3.6004604311323695e-06
206,3.6004603322572344e-06
207,3.6199497902639717e-06
208,3.600460134552053e-06
209,3.600460035755147e-06
210,3.6004599369732637e-06
211,3.600459838206461e-06
212,3.6004597394546227e-06
213,3.6004596407179017e-06
214,3.6004595419962003e-06
215,0.0022589504023582613
216,3.6004594432895582e-06
217,0.01523060562565465
218,3.600459344597948e-06
219,3.6004593027657233e-06
220,3.6004592609495795e-06
221,3.6004592191493985e-06
222,3.6004591773653043e-06
223,3.6004591355971453e-06
224,3.600459093845098e-06
225,3.600459052109095e-06
226,3.600459010389041e-06
227,3.6004589686850683e-06
228,3.6004589269971403e-06
229,3.600458885325181e-06
230,3.6004588436692826e-06
231,3.600458802029404e-06
232,3.6004587604055848e-06
233,3.6004587187977857e-06
234,0.0014883136331277985
235,3.6004586772059866e-06
236,3.600458635630251e-06
237,3.600458594070483e-06
238,3.6004585525268135e-06
239,3.600458510999145e-06
240,3.6004584694875082e-06
241,3.6004584279918838e-06
242,3.6004583865123365e-06
243,3.6004583450487926e-06
244,3.6004583036013105e-06
245,3.6004582621698196e-06
246,3.6004582207543702e-06
247,3.6004581793549747e-06
248,3.6004581379715978e-06
249,3.6004580966042578e-06
250,0.0026548407456084572
251,3.5947204230126264e-06
252,3.594720324301002e-06
253,3.5947202256038405e-06
254,0.02179609054382186
255,3.594720126921084e-06
256,3.594720038162121e-06
257,3.594719949417147e-06
258,3.5947198606861514e-06
259,3.594719771969236e-06
260,3.594719683266316e-06
261,3.5947195945774086e-06
262,0.00403825680607247
263,3.5947195059025344e-06
264,3.5947194172416353e-06
265,3.5947193285947936e-06
266,3.594719239961931e-06
267,3.5947191513430786e-06
268,3.5947190627383078e-06
269,3.5947189741474804e-06
270,3.594718885570686e-06
271,3.594718797007953e-06
272,3.5947187084592136e-06
273,3.5947186199244903e-06
274,3.594718531403753e-06
275,3.5947184428971225e-06
276,3.5947183544044544e-06
277,3.594718265925819e-06
278,3.5947181774611915e-06
279,3.5947180890106e-06
280,3.5947180005739903e-06
281,3.5947179121514248e-06
282,3.594717823742893e-06
283,3.5947177353483784e-06
284,3.5947176469678913e-06
285,3.5947175586013506e-06
286,0.05377743423264793
287,3.6035513138769167e-06
288,3.603549823347847e-06
289,3.6035483328126484e-06
290,3.6035468422711786e-06
291,3.6035453517235412e-06
292,3.603543861169677e-06
293,3.603542370609669e-06
294,3.603540880043423e-06
295,3.603539389471061e-06
296,3.6035378988924275e-06
297,3.6035364083076087e-06
298,3.6035349177166134e-06
299,3.6035334271194123e-06
300,3.6035319365159855e-06
301,3.6035304459064135e-06
302,3.603528955290604e-06
303,3.6035274646686334e-06
304,3.6035259740404355e-06
305,3.6035244834060827e-06
306,0.02462039808017007
307,0.03039257418039259
308,3.6035229927654745e-06
309,3.6035216436450695e-06
310,0.03094416118211435
311,3.6035202945215114e-06
312,3.603518945394956e-06
313,3.603517596264007e-06
314,3.603516247128747e-06
315,0.022542365313758618
316,3.606353262062859e-06
317,3.6063519413025394e-06
318,3.60635062053545e-06
319,3.6063492997615266e-06
320,3.6063479789808136e-06
321,3.6063466581932846e-06
322,3.6063453373989213e-06
323,3.6063440165977474e-06
324,3.606342695789823e-06
325,3.606341374975058e-06
326,3.606340054153473e-06
327,3.606338733325092e-06
328,3.606337412489893e-06
329,3.6063360916478407e-06
330,0.006674748255640748
331,3.60633477079899e-06
332,3.6063334499433937e-06
333,3.606332129081231e-06
334,3.6063308082125198e-06
335,3.606329487337227e-06
336,3.606328166455493e-06
337,3.606326845567204e-06
338,3.6063255246723857e-06
339,3.6063242037709663e-06
340,3.606322882863072e-06
341,3.6063215619486242e-06
342,3.6063202410276325e-06
343,3.606318920100127e-06
344,3.606317599166056e-06
345,3.6063162782254713e-06
346,3.6063149572783715e-06
347,0.029658978238664455
348,0.018200239685504965
349,3.5837441163246784e-06
350,3.5837438657492158e-06
351,0.00741071731920884
352,3.5894617409321003e-06
353,3.5894615075304285e-06
354,3.589461274139013e-06
355,3.5894610407577877e-06
356,3.5894608073867988e-06
357,3.589460574026066e-06
358,3.5894603406755293e-06
359,3.589460107335204e-06
360,3.5894598740051542e-06
361,3.5894596406852893e-06
362,3.5894594073757196e-06
363,3.589459174076337e-06
364,3.5894589407871484e-06
365,3.589458707508237e-06
366,0.0010351817233920921
367,3.58945847423952e-06
368,3.589458240981044e-06
369,3.5894580077327546e-06
370,3.589457774494763e-06
371,3.5894575412669743e-06
372,3.5894573080494183e-06
373,0.0033538392110072637
374,3.5894570748421033e-06
375,3.5894568416449946e-06
376,3.589456608458127e-06
377,3.589456375281516e-06
378,3.5894561421150513e-06
379,3.589455908958897e-06
380,3.5894556758129483e-06
381,3.589455442677252e-06
382,3.5894552095517485e-06
383,0.022342980555416687
384,3.626927497837615e-06
385,3.589454976436466e-06
386,3.5894547746905078e-06
387,3.5894545729553825e-06
388,3.5894543712311395e-06
389,3.5894541695177398e-06
390,3.5894539678151943e-06
391,3.589453766123505e-06
392,0.014797924214277738
393,3.60153588561134e-06
394,3.6015358047646027e-06
395,3.601535723929923e-06
396,3.6015356431046047e-06
397,3.6015355622885623e-06
398,3.6015354814818834e-06
399,3.601535400684552e-06
400,3.6015353198965556e-06
401,3.6015352391179135e-06
402,3.6015351583485994e-06
403,0.04158353592818654
404,3.601535077588662e-06
405,3.6015350685626597e-06
406,3.6015350595474437e-06
407,3.6015350505429405e-06
408,3.6015350415492934e-06
409,0.0029930690680576863
410,3.6015350325663586e-06
411,3.6015350235942633e-06
412,3.6015350146315566e-06
413,3.601535005678357e-06
414,3.6015349967346216e-06
415,3.601534987800334e-06
416,3.6015349788755333e-06
417,3.601534969960167e-06
418,3.601534961054246e-06
419,3.601534952157821e-06
420,3.601534943270908e-06
421,3.6015349343933956e-06
422,0.018842202070420273
423,3.6015349255253164e-06
424,3.6015347610224218e-06
425,3.6015347521621873e-06
426,3.601534743310326e-06
427,3.6015347344666874e-06
428,3.598910630333442e-06
429,3.598909971973296e-06
430,3.5989093136167105e-06
431,3.598908655263692e-06
432,3.5989079969142558e-06
433,0.010909136722899752
434,3.7065723775150306e-06
435,3.5923999333950305e-06
436,3.592399345700038e-06
437,3.592398758010335e-06
438,3.592398170325937e-06
439,3.592397582646868e-06
440,0.005225616594551125
441,3.5923969949730833e-06
442,3.5923964073046167e-06
443,3.5923958196414744e-06
444,3.5923952319836143e-06
445,3.5923946443310427e-06
446,3.5923940566837887e-06
447,3.5923934690418714e-06
448,3.592392881405213e-06
449,3.592392293773931e-06
450,3.592391706147883e-06
451,3.592391118527143e-06
452,3.592390530911733e-06
453,0.008231440204063592
454,3.5923899433016155e-06
455,3.592389355696841e-06
456,3.5923887680977108e-06
457,3.5923881805042823e-06
458,3.5923875929165045e-06
459,3.5923870053344432e-06
460,3.592386417758056e-06
461,3.592385830187298e-06
462,3.5923852426222954e-06
463,3.5923846550629435e-06
464,3.592384067509239e-06
465,3.5923834799612333e-06
466,3.5923828924189157e-06
467,3.5923823048823113e-06
468,3.5923817173513033e-06
469,3.592381129826076e-06
470,3.5923805423064803e-06
471,3.5923799547925522e-06
472,3.592379367284307e-06
473,3.592378779781789e-06
474,3.59237819228488e-06
475,3.5923776047936904e-06
476,3.592377017308196e-06
477,3.592376429828345e-06
478,3.5923758423541986e-06
479,3.5923752548856974e-06
480,3.5923746674229416e-06
481,3.5923740799658172e-06
482,3.5923734925144096e-06
483,3.5923729050686554e-06
484,3.592372317628604e-06
485,3.5923717301941614e-06
486,3.5923711427654864e-06
487,3.5923705553424644e-06
488,3.592369967925113e-06
489,3.592369380513459e-06
490,3.592368793107419e-06
491,3.592368205707155e-06
492,3.5923676183125316e-06
493,3.5923670309235655e-06
494,3.5923664435403363e-06
495,3.592365856162749e-06
496,3.5923652687908593e-06
497,3.5923646814246013e-06
498,3.5923640940640824e-06
499,3.592363506709256e-06
500,3.59236291936006e-06
501,0.02782579497538623
502,3.5923623320165695e-06
503,3.5923616573759486e-06
504,3.5923609827402194e-06
505,3.5923603081092936e-06
506,3.592359633483242e-06
507,3.5923589588620077e-06
508,3.592358284245641e-06
509,3.5923576096341286e-06
510,3.5923569350274628e-06
511,3.592356260425606e-06
512,3.592355585828624e-06
