,Weight
105,4.363436275040787e-06
106,4.363435448626412e-06
107,4.363434622204063e-06
108,4.363433795773703e-06
109,4.3634329693353455e-06
110,4.363432142888913e-06
111,4.3634313164345695e-06
112,4.363430489972174e-06
113,4.36342966350183e-06
114,4.363428837023488e-06
115,4.3634280105370614e-06
116,4.363427184042701e-06
117,4.363426357540334e-06
118,4.363425531029939e-06
119,4.36342470451153e-06
120,4.363423877985165e-06
121,4.36342305145074e-06
122,4.363422224908366e-06
123,4.3634213983579616e-06
124,4.363420571799525e-06
125,4.363419745233168e-06
126,4.363418918658708e-06
127,4.363418092076306e-06
128,4.363417265485914e-06
129,4.363416438887439e-06
130,4.363415612281049e-06
131,4.363414785666581e-06
132,4.363413959044153e-06
133,4.363413132413732e-06
134,4.363412305775289e-06
135,4.363411479128836e-06
136,4.363410652474381e-06
137,4.363409825811925e-06
138,4.36340899914146e-06
139,4.363408172463005e-06
140,4.3634073457765084e-06
141,4.363406519082032e-06
142,4.3634056923795685e-06
143,4.3634048656690245e-06
144,4.3634040389505624e-06
145,4.363403212224079e-06
146,4.363402385489571e-06
147,4.36340155874702e-06
148,4.363400731996496e-06
149,4.363399905237997e-06
150,4.363399078471408e-06
151,4.363398251696904e-06
152,0.03259116404388633
153,4.363397424914354e-06
154,4.363397209792055e-06
155,4.3633969946724945e-06
156,4.363396779555677e-06
157,4.363396564441633e-06
158,4.363396349330325e-06
159,0.011246202083636329
160,0.06588416275763412
161,4.383931994579561e-06
162,4.383931495080456e-06
163,4.383930995577631e-06
164,4.383930496071007e-06
165,4.383929996560608e-06
166,4.383929497046452e-06
167,4.3839289975285e-06
168,4.383928498006772e-06
169,4.383927998481266e-06
170,4.3839274989519575e-06
171,4.383926999418935e-06
172,4.383926499882098e-06
173,4.383926000341492e-06
174,4.383925500797105e-06
175,4.383925001248991e-06
176,4.3839245016970144e-06
177,4.383924002141298e-06
178,4.38392350258185e-06
179,4.383923003018593e-06
180,4.38392250345151e-06
181,4.3839220038807186e-06
182,4.38392150430609e-06
183,4.3839210047277445e-06
184,4.383920505145554e-06
185,4.383920005559706e-06
186,4.383919505969969e-06
187,4.383919006376493e-06
188,4.383918506779272e-06
189,4.383918007178195e-06
190,4.383917507573399e-06
191,4.383917007964863e-06
192,4.383916508352482e-06
193,4.38391600873638e-06
194,4.383915509116408e-06
195,4.383915009492735e-06
196,4.3839145098652675e-06
197,0.0007915625542672318
198,4.3839140102340296e-06
199,4.38391351059899e-06
200,4.3839130109602195e-06
201,4.383912511317654e-06
202,4.3839120116713085e-06
203,4.383911512021155e-06
204,4.38391101236724e-06
205,4.3839105127096015e-06
206,4.383910013048103e-06
207,4.383909513382852e-06
208,4.3839090137138405e-06
209,4.383908514041047e-06
210,4.3839080143645004e-06
211,4.383907514684142e-06
212,4.3839070149999934e-06
213,4.3839065153120695e-06
214,4.383906015620448e-06
215,4.383905515924972e-06
216,4.383905016225722e-06
217,4.3839045165226815e-06
218,0.03427517767383827
219,4.38815627851028e-06
220,4.388156256837143e-06
221,4.388156235168183e-06
222,4.388156213503347e-06
223,0.0025883860273438228
224,4.388156191842665e-06
225,4.3881561701860735e-06
226,0.0019272102843668005
227,4.388156148533017e-06
228,4.388156126883359e-06
229,4.388156105237859e-06
230,4.388156083596332e-06
231,0.013166751439049258
232,4.390319399520802e-06
233,4.3903189721342724e-06
234,4.3903185447447966e-06
235,4.390318117352319e-06
236,4.3903176899568705e-06
237,4.3903172625584915e-06
238,4.3903168351570834e-06
239,4.39031640775274e-06
240,4.390315980345388e-06
241,4.390315552935109e-06
242,4.3903151255218306e-06
243,4.390314698105581e-06
244,4.390314270686359e-06
245,4.3903138432641265e-06
246,4.3903134158389414e-06
247,4.390312988410841e-06
248,4.390312560979701e-06
249,4.390312133545572e-06
250,4.390311706108533e-06
251,4.390311278668462e-06
252,4.39031085122546e-06
253,4.39031042377945e-06
254,4.390309996330468e-06
255,4.390309568878544e-06
256,4.390309141423601e-06
257,4.390308713965697e-06
258,4.3903082865048485e-06
259,4.390307859041044e-06
260,4.3903074315742135e-06
261,4.390307004104367e-06
262,4.390306576631621e-06
263,4.390306149155921e-06
264,0.005914110870785735
265,4.390305721677175e-06
266,4.3903054269448425e-06
267,4.3903051322120984e-06
268,4.390304837479038e-06
269,4.390304542745729e-06
270,4.390304248012062e-06
271,4.39030395327806e-06
272,4.390303658543737e-06
273,4.390303363809152e-06
274,4.390303069074195e-06
275,4.390302774338932e-06
276,4.390302479603359e-06
277,4.390302184867492e-06
278,4.390301890131225e-06
279,4.39030159539466e-06
280,4.390301300657777e-06
281,4.3903010059206345e-06
282,4.390300711183117e-06
283,4.3903004164452945e-06
284,4.390300121707129e-06
285,4.3902998269686475e-06
286,4.390299532229895e-06
287,4.390299237490778e-06
288,4.390298942751323e-06
289,4.3902986480115945e-06
290,0.02099373455886972
291,4.3902983532715354e-06
292,4.390298058531138e-06
293,4.390297763790464e-06
294,4.390297469049445e-06
295,4.3902971743080915e-06
296,4.390296879566409e-06
297,4.390296584824419e-06
298,4.3902962900821055e-06
299,4.390295995339474e-06
300,4.390295700596531e-06
301,4.390295405853311e-06
302,0.06729626859128407
303,4.3902951111097304e-06
304,4.390294816365793e-06
305,4.39029452162179e-06
306,4.390294226877731e-06
307,4.390293932133563e-06
308,4.390293637389343e-06
309,4.390293342645041e-06
310,4.390293047900583e-06
311,4.390292753156153e-06
312,4.390292458411566e-06
313,0.032129162711768175
314,4.384495980723225e-06
315,0.03298330129761152
316,4.384495640784149e-06
317,4.384495300844661e-06
318,4.3844949609047706e-06
319,4.384494620964497e-06
320,4.384494281023808e-06
321,4.384493941082688e-06
322,4.384493601141174e-06
323,4.384493261199279e-06
324,4.3844929212569756e-06
325,4.384492581314184e-06
326,4.3844922413710574e-06
327,4.384491901427502e-06
328,4.384491561483589e-06
329,4.384491221539236e-06
330,4.38449088159446e-06
331,4.384490541649281e-06
332,4.384490201703702e-06
333,4.384489861757718e-06
334,4.384489521811309e-06
335,4.3844891818645375e-06
336,4.384488841917332e-06
337,4.384488501969718e-06
338,4.384488162021713e-06
339,4.384487822073287e-06
340,4.38448748212443e-06
341,4.384487142175142e-06
342,0.015059782741219111
343,4.384486802225545e-06
344,4.384486462275504e-06
345,4.3844861223249925e-06
346,4.3844857823741976e-06
347,9.997032159654613e-06
348,4.384485102471219e-06
349,4.38448476251913e-06
350,0.06808431031760885
351,0.06953709537213672
352,4.3844844225666e-06
353,0.0070865407979746825
354,4.384484281570024e-06
355,4.384484140576933e-06
356,4.384483999587497e-06
357,4.384483858601574e-06
358,4.384483717619253e-06
359,4.384483576640421e-06
360,4.3844834356652955e-06
361,4.384483294693698e-06
362,4.384483153725644e-06
363,4.38448301276113e-06
364,4.384482871800286e-06
365,4.384482730842967e-06
366,0.02777301139794259
367,4.384482589889172e-06
368,4.3844824489389944e-06
369,4.384482307992417e-06
370,4.384482167049402e-06
371,4.384482026109955e-06
372,4.384481885174033e-06
373,4.384481744241728e-06
374,4.384481603313001e-06
375,4.384481462387813e-06
376,4.384481321466236e-06
377,4.38448118054822e-06
378,4.384481039633766e-06
379,4.384480898722915e-06
380,4.384480757815626e-06
381,4.384480616911888e-06
382,4.3844804760117585e-06
383,4.384480335115163e-06
384,4.384480194222158e-06
385,4.3844800533327676e-06
386,4.384479912446903e-06
387,4.384479771564647e-06
388,4.384479630685942e-06
389,0.0007932792581977783
390,4.384479489810784e-06
391,4.38447934893924e-06
392,0.006625264859293662
393,4.3844792080712195e-06
394,4.3844790672068375e-06
395,4.3844789263460105e-06
396,4.384478785488747e-06
397,4.384478644635055e-06
398,4.384478503784975e-06
399,4.384478362938445e-06
400,4.384478222095494e-06
401,4.384478081256102e-06
402,4.384477940420334e-06
403,4.3844777995880795e-06
404,4.384477658759369e-06
405,4.384477517934315e-06
406,4.384477377112819e-06
407,4.384477236294855e-06
408,4.384477095480523e-06
409,4.384476954669803e-06
410,4.384476813862528e-06
411,0.0024420680366687188
412,4.384476673058931e-06
413,4.384476532258895e-06
414,4.384476391462374e-06
415,0.006220844123066536
416,4.38447625066952e-06
417,0.02482568734785528
418,4.384476184514207e-06
419,4.384476121757329e-06
420,4.384476059005571e-06
421,4.3844759962588625e-06
422,4.396779242365212e-06
423,4.384475053428284e-06
424,4.384474990683104e-06
425,4.384474927943089e-06
426,4.384474865208184e-06
427,0.11042566550319051
428,4.38447480247839e-06
429,4.384474739753753e-06
430,4.384474677034288e-06
431,4.3844746143199385e-06
432,4.384474551610688e-06
433,4.384474488906598e-06
434,4.38447442620771e-06
435,4.384474363513881e-06
436,4.384474300825157e-06
437,4.384474238141638e-06
438,4.384474175463273e-06
439,4.384474112789992e-06
440,4.3844740501218844e-06
441,4.3844739874589045e-06
442,0.023333480993190166
443,4.384473924801041e-06
444,0.0030164108847090094
445,4.384473862148314e-06
446,4.384473750620361e-06
447,4.384473639096473e-06
448,9.003384008428381e-06
449,4.384473527576802e-06
450,4.384473487298683e-06
451,4.384473447026071e-06
452,4.384473406759094e-06
453,4.384473366497648e-06
454,4.384473326241857e-06
455,4.384473285991626e-06
456,4.384473245746984e-06
457,4.384473205507924e-06
458,4.384473165274462e-06
459,4.384473125046567e-06
460,4.38447308482425e-06
461,0.031241701317550406
462,4.384473044607531e-06
463,4.384473004396404e-06
464,4.38447296419085e-06
465,4.384472923990864e-06
466,4.384472883796504e-06
467,4.384472843607718e-06
468,4.384472803424509e-06
469,4.384472763246926e-06
470,4.384472723074872e-06
471,4.384472682908502e-06
472,4.384472642747604e-06
473,4.384472602592351e-06
474,4.384472562442637e-06
475,4.384472522298516e-06
476,4.38447248216003e-06
477,4.384472442027139e-06
478,4.38447240189981e-06
479,4.384472361778063e-06
480,4.384472321661862e-06
481,4.384472281551339e-06
482,4.3844722414463894e-06
483,4.3844722013469485e-06
484,4.384472161253149e-06
485,4.384472121164949e-06
486,4.384472081082324e-06
487,4.384472041005273e-06
488,4.384472000933861e-06
489,4.384471960867986e-06
490,4.384471920807718e-06
491,4.3844718807529985e-06
492,4.384471840703939e-06
493,4.384471800660419e-06
494,4.384471760622531e-06
495,4.384471720590172e-06
496,4.384471680563469e-06
497,4.384471640542319e-06
498,4.3844716005267245e-06
499,4.384471560516749e-06
500,4.384471520512397e-06
501,4.3844714805135705e-06
502,4.3844714405204e-06
503,4.384471400532766e-06
504,4.384471360550782e-06
505,4.384471320574382e-06
506,4.38447128060348e-06
507,4.384471240638241e-06
508,4.384471200678622e-06
509,4.384471160724542e-06
510,4.384471120776043e-06
511,4.384471080833132e-06
512,4.384471040895835e-06
