,Weight
313,6.157036542473454e-06
314,6.157036399189802e-06
315,6.157036255904953e-06
316,6.157036112618887e-06
317,6.157035969331592e-06
318,6.157035826043124e-06
319,6.157035682753429e-06
320,6.157035539462605e-06
321,6.157035396170569e-06
322,6.157035252877321e-06
323,6.157035109582833e-06
324,6.157034966287212e-06
325,6.157034822990364e-06
326,6.157034679692319e-06
327,6.157034536393083e-06
328,6.157034393092628e-06
329,6.1570342497909455e-06
330,6.157034106488105e-06
331,6.1570339631840934e-06
332,6.157033819878861e-06
333,6.157033676572391e-06
334,0.0016655468603581302
335,6.155821996704169e-06
336,6.155821859183541e-06
337,6.155821721662574e-06
338,6.155821584141042e-06
339,6.155821446619117e-06
340,6.1558213090968266e-06
341,6.155821171574079e-06
342,6.155821034050895e-06
343,6.1558208965272255e-06
344,6.15582075900313e-06
345,6.155820621478623e-06
346,6.155820483953725e-06
347,6.155820346428318e-06
348,6.155820208902524e-06
349,6.155820071376269e-06
350,6.1558199338496e-06
351,0.011377523812204188
352,6.150446444876609e-06
353,6.150446159589521e-06
354,6.150445874304848e-06
355,6.150445589022371e-06
356,6.150445303742264e-06
357,6.1504450184644e-06
358,6.150444733188859e-06
359,6.150444447915562e-06
360,6.150444162644586e-06
361,6.15044387737591e-06
362,6.1504435921095774e-06
363,6.150443306845443e-06
364,6.150443021583673e-06
365,6.150442736324165e-06
366,6.150442451066992e-06
367,6.150442165811993e-06
368,6.1504418805594245e-06
369,6.15044159530909e-06
370,6.1504413100610395e-06
371,6.150441024815304e-06
372,6.150440739571931e-06
373,6.150440454330772e-06
374,6.150440169091898e-06
375,6.150439883855321e-06
376,6.150439598621123e-06
377,6.150439313389117e-06
378,6.150439028159474e-06
379,6.1504387429321e-06
380,6.150438457707031e-06
381,6.150438172484225e-06
382,6.150437887263756e-06
383,6.150437602045557e-06
384,6.150437316829666e-06
385,6.150437031616029e-06
386,6.150436746404779e-06
387,6.15043646119572e-06
388,6.150436175989044e-06
389,6.150435890784602e-06
390,6.150435605582499e-06
391,6.150435320382665e-06
392,6.1504350351851366e-06
393,6.150434749989923e-06
394,6.150434464796999e-06
395,6.150434179606313e-06
396,6.150433894417982e-06
397,6.150433609231911e-06
398,6.1504333240481765e-06
399,6.150433038866687e-06
400,6.150432753687532e-06
401,6.150432468510729e-06
402,6.1504321833361255e-06
403,6.150431898163893e-06
404,6.150431612993876e-06
405,6.150431327826202e-06
406,6.150431042660877e-06
407,6.150430757497762e-06
408,6.1504304723369455e-06
409,6.150430187178474e-06
410,6.150429902022297e-06
411,6.150429616868359e-06
412,6.1504293317167764e-06
413,6.150429046567489e-06
414,6.1504287614205045e-06
415,6.150428476275777e-06
416,6.15042819113336e-06
417,6.150427905993246e-06
418,6.1504276208554375e-06
419,6.150427335719928e-06
420,6.150427050586679e-06
421,6.150426765455807e-06
422,6.150426480327131e-06
423,6.150426195200809e-06
424,6.150425910076804e-06
425,6.150425624955072e-06
426,6.150425339835666e-06
427,0.11874187344404076
428,6.150425054718522e-06
429,6.1504247696036854e-06
430,6.150424484491178e-06
431,6.1504241993808834e-06
432,6.15042391427296e-06
433,0.1012550875126702
434,6.150423629167345e-06
435,6.1504233440639895e-06
436,6.150423058962924e-06
437,6.150422773864199e-06
438,6.1504224887677175e-06
439,6.150422203673597e-06
440,6.150421918581757e-06
441,6.150421633492205e-06
442,6.150421348404918e-06
443,6.150421063319992e-06
444,6.1504207782373795e-06
445,6.150420493157005e-06
446,6.150420208078925e-06
447,6.150419923003214e-06
448,6.1504196379297334e-06
449,6.150419352858579e-06
450,6.150419067789764e-06
451,6.150418782723175e-06
452,6.150418497658911e-06
453,6.1504182125970075e-06
454,6.1504179275373026e-06
455,6.150417642479917e-06
456,6.150417357424939e-06
457,6.150417072372149e-06
458,6.150416787321697e-06
459,6.150416502273523e-06
460,6.15041621722767e-06
461,6.150415932184101e-06
462,6.150415647142867e-06
463,6.1504153621038946e-06
464,6.150415077067262e-06
465,6.1504147920329054e-06
466,6.150414507000883e-06
467,6.150414221971135e-06
468,6.150413936943661e-06
469,6.15041365191851e-06
470,6.150413366895685e-06
471,6.150413081875114e-06
472,6.150412796856904e-06
473,6.150412511840959e-06
474,6.150412226827298e-06
475,6.150411941815949e-06
476,6.150411656806934e-06
477,6.150411371800173e-06
478,6.150411086795749e-06
479,0.01746023821063527
480,6.153061747520444e-06
481,6.1530616190183885e-06
482,6.153061490516251e-06
483,6.153061362014228e-06
484,6.153061233512172e-06
485,6.153061105010157e-06
486,6.153060976508144e-06
487,6.153060848006124e-06
488,6.153060719504154e-06
489,6.153060591002187e-06
490,6.153060462500174e-06
491,6.15306033399829e-06
492,6.1530602054963e-06
493,6.153060076994401e-06
494,0.0880578544538912
495,6.1530599484925424e-06
496,6.153059819990608e-06
497,6.153059691494336e-06
498,6.153059563003563e-06
499,6.153059434518395e-06
500,6.153059306038868e-06
501,6.153059177564834e-06
502,6.153059049096432e-06
503,6.153058920633568e-06
504,6.153058792176289e-06
505,6.153058663724558e-06
506,6.15305853527848e-06
507,6.1530584068379025e-06
508,6.15305827840293e-06
509,6.153058149973571e-06
510,6.153058021549747e-06
511,6.153057893131476e-06
512,6.153057764718811e-06
