,Weight
419,0.001776056693480964
420,0.0039017099696452896
421,0.0033507571883057397
422,0.001542214532656616
423,0.001542214532656616
424,0.001542214532656616
425,0.001708820335775272
426,0.001542214532656616
427,0.0015732144026858344
428,0.0033634172329674037
429,0.001542145995791097
430,0.0018695136582327972
431,0.001542286876616637
432,0.001542214532656616
433,0.0033263696383522613
434,0.0015422145324136298
435,0.0015422143756843739
436,0.001542214532656616
437,0.001542214532656616
438,0.001542214532656616
439,0.001542214532656616
440,1.0000000000001217e-05
441,0.0033086432812525117
442,0.0015422145177352476
443,0.0015422778290426693
444,0.002978421667216073
445,0.001542214532656616
446,0.001542214532656616
447,0.0015422145326427377
448,0.0016430470185380356
449,0.0021513199943387477
450,0.001987971617787083
451,0.001542214532656616
452,0.0023622334839226615
453,0.001542214532656616
454,0.001542214532656616
455,0.001542214532656616
456,0.001542214532656616
457,0.002150346159813857
458,0.0023016646964943
459,0.001542214532656616
460,0.0015422145326485011
461,0.003311556599102686
462,0.003348803024251342
463,0.001542214532656616
464,0.001542214532656616
465,0.002064052295779336
466,0.001542214532656616
467,0.001542214656766439
468,0.001542214532656616
469,0.001542214532656616
470,0.001542214532656616
471,0.001542214532656616
472,0.0017658029362735738
473,0.001542214532656616
474,0.001542214532656741
475,0.0015422145326560994
476,0.002005702778025583
477,0.0027677506662484087
478,0.001542214532656616
479,0.001542214532656616
480,0.001542214532656616
481,0.0029261559666622855
482,0.0028194123513709283
483,0.0016219093213810957
484,0.003016120199970857
485,0.001542214532656616
486,0.001542214532656616
487,0.001542214532656616
488,0.001542215367138249
489,0.0015458545717562959
490,0.001542214532656616
491,0.003305207571214249
492,0.0022036902303578586
493,0.0017015790323753341
494,0.0015422146403307258
495,0.0015492716557143726
496,0.001542124454071379
497,0.0015422145326689405
498,0.001542214532656616
499,0.001542214532633974
500,0.001542214532656616
501,0.0015403738529506774
502,0.001542214532656616
503,0.001542214532656616
504,0.001542214532656616
505,0.0032154385074259664
506,0.002099208234898963
507,0.001542214532656616
508,0.001542214532656616
509,0.001542214532656616
510,0.001542214532656616
511,0.001542214532656616
512,0.0021959147264038787
